id,customer_created_at,customer_country,customer_state,year_of_birth
8c619a22-1ae2-41c8-a481-dfad0fa6322a,2021-05-23 15:02:22+00:00,USA,TX,1977.0
dffa8ff7-766b-4538-b69a-1e5f58dca612,2021-05-21 20:51:02+00:00,CAN,ON,1996.0
dd677504-b810-488d-9282-f21c819a6db6,2021-05-18 11:24:31+00:00,GBR,,1975.0
77974a84-1e0f-4f44-b1f0-45e3b1cbcd9b,2021-05-09 01:33:24+00:00,GBR,,1994.0
343a56d7-7a22-4596-894d-f3fe20681ce5,2021-05-16 11:58:58+00:00,USA,NM,1989.0
fd6647f0-eb22-4039-8788-e6274b8fa6b6,2021-04-29 15:27:11+00:00,GBR,,1974.0
d1905813-06ca-4f0e-b916-5ef309204978,2021-05-19 08:14:44+00:00,GBR,,1990.0
a477fa14-9e89-495e-8361-56dfb7bb71c4,2021-05-16 02:51:32+00:00,GBR,,1996.0
83e6b0f6-7040-4895-95f9-4eac7f2a1677,2021-05-13 04:42:54+00:00,CAN,ON,1980.0
6c98225d-a4a4-466f-9954-7baa0a1f5908,2021-05-23 09:28:07+00:00,GBR,,1991.0
2772ee8c-d685-4560-bac2-f64801e2a4be,2021-04-29 22:58:43+00:00,USA,FL,1994.0
3bd87e48-02a7-43da-ab4d-025fbdf77995,2021-05-24 06:21:09+00:00,GBR,,1988.0
f9b4850d-9094-43ab-b5bd-67600824f01f,2021-05-26 21:40:35+00:00,USA,TX,1999.0
dde67e17-ab9f-4e31-a834-c3eebb2abea2,2021-05-19 07:39:43+00:00,FRA,,1983.0
bf7391dc-4d9b-4cd5-b331-4fe7b1023931,2021-05-19 06:07:00+00:00,FRA,,1966.0
5edb3f0c-c0d1-44ca-98a4-076209ae45a4,2021-05-09 04:54:02+00:00,FRA,,1988.0
6df6d0c2-c1ac-4a24-b8b0-b9aa776170ed,2021-05-21 02:50:10+00:00,USA,OH,1993.0
1f2d39c7-0c3d-4c4f-95ce-035db0f0b374,2021-05-27 08:24:20+00:00,FRA,,1979.0
48ea95ff-a070-4a2a-8ea2-f50dd758c100,2021-04-28 15:42:11+00:00,USA,CT,1972.0
267057ba-81f4-47ae-91c9-21efa3621a78,2021-04-29 22:48:39+00:00,USA,TX,1981.0
0efda81e-fecd-4e64-8fa8-193fe9d255fe,2021-05-20 22:39:49+00:00,USA,CO,1982.0
07ff5670-925d-4e62-8b96-68e8f478c367,2021-05-08 11:31:20+00:00,GBR,,1987.0
ea9e985e-c5da-4d1c-8b24-e84a720b3e5e,2021-05-25 08:21:48+00:00,USA,CO,1963.0
3e023aa2-2179-41b7-9156-ed5c014d8257,2021-05-13 23:59:55+00:00,USA,MA,1982.0
9a9a58af-41c0-49a8-9d6f-8d4f13aa6676,2021-05-25 00:10:08+00:00,USA,MI,1977.0
5c3e656e-0f13-453c-bb40-2cdba4b4be48,2021-04-30 23:32:32+00:00,USA,OH,1995.0
395d220a-7c72-414c-8844-64099500bbeb,2021-04-28 18:32:27+00:00,USA,FL,1978.0
37b88d9f-da1d-4db3-898f-c153d07b44ea,2021-05-12 20:36:51+00:00,USA,TX,1984.0
e58ffeec-258f-41a8-8f11-ab384ca1af82,2021-05-26 22:00:53+00:00,USA,MD,1989.0
9defcd4a-94de-493d-b6eb-fe245a6ab852,2021-05-10 23:24:09+00:00,USA,MI,1989.0
b194930d-739e-4c78-8a45-856cf0fe99f9,2021-05-26 18:44:25+00:00,USA,NV,1974.0
b64cc764-56a2-4047-92b3-63ef237f7645,2021-05-04 20:13:07+00:00,USA,CO,1992.0
c048147a-b72e-4966-9dbb-399698319f54,2021-05-08 04:38:59+00:00,USA,MN,1987.0
3baa636b-4665-4252-9209-b2ecddaf7124,2021-05-06 09:32:26+00:00,USA,MI,1983.0
30942cef-d539-485b-a8ed-53a82d974691,2021-05-27 17:18:20+00:00,USA,MA,2001.0
3c6a107c-18af-4969-8093-851357d65f19,2021-05-24 00:44:47+00:00,USA,LA,1986.0
31804387-c307-4702-88c3-b9f3fda58fe6,2021-04-24 21:55:38+00:00,USA,TX,1990.0
c1fe5e87-da15-45aa-9c1d-822a3f888f66,2021-05-23 00:58:07+00:00,USA,CA,1966.0
1b7672a5-f237-4823-a360-1c38ea8ed4bf,2021-04-28 15:54:41+00:00,USA,IA,2000.0
41d5064e-be49-4d63-b3fe-45cba9bd061d,2021-04-30 14:34:03+00:00,USA,IL,1978.0
c79e8eb0-f69e-4739-8da9-b6a8fc9b75e7,2021-04-27 09:31:42+00:00,USA,CO,1985.0
0a7bf1bb-b4c5-45bb-ba5d-1bb0d1af455a,2021-05-10 18:36:08+00:00,USA,MI,1999.0
d88eb3c5-1c33-4d4f-909f-a3ae2494b62a,2021-04-26 15:14:31+00:00,USA,NJ,1991.0
cdfb954e-b32c-408a-b0ad-f13a5eb897b1,2021-05-27 19:49:57+00:00,USA,TX,1982.0
ed31e051-31b1-42c6-9100-2491b5e815f7,2021-05-27 15:29:04+00:00,USA,OH,1987.0
0912e1f6-6370-47b4-bdf6-a41869e7c2c1,2021-05-09 12:27:04+00:00,USA,IN,1998.0
dcabc382-f683-4905-adb2-a30fde919ec6,2021-04-28 02:25:22+00:00,USA,NV,1999.0
b186e99b-3b0d-4b4b-b319-cafecb830d6a,2021-04-25 13:14:11+00:00,USA,ND,1989.0
9a25b71c-bdaf-408e-b24b-570f996fb5ad,2021-05-06 20:25:48+00:00,USA,TN,1986.0
5bcd47a4-9f3c-4dce-b33a-ad28be5070fa,2021-05-05 15:50:21+00:00,USA,OR,1978.0
b42f2941-6b41-4f6d-a716-ea2a67f8f040,2021-05-22 07:23:24+00:00,USA,TX,1985.0
8336e3f2-5d51-4b36-a026-eb1c2d2cb0eb,2021-04-30 20:13:14+00:00,USA,GA,1973.0
3e9954d9-8aa5-442b-b4ed-e6863b56d57f,2021-05-15 15:25:12+00:00,USA,NC,1974.0
8b859a6b-48d1-4a09-b332-8985c76148f2,2021-04-24 18:19:41+00:00,USA,FL,1998.0
73e3dc3c-adf3-472b-bfcf-5b25d40884cd,2021-04-24 19:06:59+00:00,USA,UT,1989.0
651c5114-3714-4ad7-8fe1-0387b83a8552,2021-05-05 18:34:29+00:00,USA,NC,1990.0
d6545f5d-7f78-4429-a872-022173045707,2021-05-27 08:33:27+00:00,USA,TX,1969.0
2a9fe7e9-eee0-43fd-9764-4ae65efb386d,2021-05-03 19:57:47+00:00,GBR,,2003.0
d69d087c-034f-4f51-a078-08cbb2c0bc75,2021-04-27 22:32:28+00:00,USA,NH,2000.0
44f82ce6-3b08-40ce-af81-59658db99dcc,2021-04-30 01:58:27+00:00,USA,FL,1989.0
86b904c7-2b6b-471c-8ed7-d2e00b0b6e62,2021-05-17 01:19:23+00:00,USA,AZ,1997.0
2877b26b-973e-456b-9a18-e108b8509b0f,2021-05-18 20:11:43+00:00,USA,SD,1989.0
a8593e39-dc8a-4ce3-bb74-818345f4c86f,2021-04-25 02:56:46+00:00,USA,GA,1962.0
a1abcd61-7dfb-47de-81cc-33c3045f8e48,2021-05-20 18:59:41+00:00,USA,ID,1997.0
f64a7b28-9d93-440d-9429-825763c9e74d,2021-05-06 12:56:49+00:00,CAN,ON,1994.0
43100cf3-605e-40fe-ada1-ad08fa7eaa70,2021-04-28 22:40:26+00:00,CAN,MB,2000.0
15f75df1-ba24-4b8b-a6cf-fe6d73405289,2021-04-24 16:25:50+00:00,GBR,,1995.0
f8552b3d-1dbb-4a28-a4f9-ba37ced61311,2021-05-15 13:28:39+00:00,GBR,,1991.0
ae79584b-a6f4-4685-9972-764d19365d3f,2021-05-09 20:53:19+00:00,USA,NC,1995.0
b7ebd01d-97bd-4764-a386-724f4e55fb20,2021-05-10 14:08:19+00:00,ESP,,1980.0
ac247367-147b-4526-98ae-b98237db8b44,2021-05-03 00:01:15+00:00,USA,TX,1988.0
a8feb49c-8413-42ac-a45c-f3da9b7c73c4,2021-04-26 00:31:29+00:00,USA,AL,1986.0
be310330-f8b8-421f-9ca1-2a257ca98f81,2021-05-21 18:27:40+00:00,USA,TX,1983.0
282b75d4-7cac-48b1-bb77-4ca86acffad5,2021-04-28 00:51:18+00:00,USA,TX,1996.0
c6fab53b-53ee-4e1d-b8c4-20edff78629a,2021-05-27 17:49:42+00:00,GBR,,2003.0
9c690567-3cbd-4c59-a8f3-9168e0714873,2021-05-01 10:04:19+00:00,USA,MA,1995.0
79287b89-213a-4999-a2cc-5f5b3387b6df,2021-05-04 10:30:42+00:00,USA,NE,1985.0
a2a1dfa0-84df-4fad-8277-c4d733c0bd11,2021-05-27 11:59:08+00:00,USA,IL,1965.0
39ebb0a3-2f66-42b4-8f24-78a401c3f893,2021-04-26 01:58:35+00:00,CAN,ON,1985.0
e55c1822-b1bf-47bd-a2bf-be716c8831c5,2021-04-26 17:22:44+00:00,USA,PA,1997.0
9cf61790-3eb1-4287-a6c1-6227d4bb13e3,2021-04-27 10:03:55+00:00,USA,AL,1976.0
88c5324a-e22a-48b4-bdfa-dca00454971e,2021-05-03 09:12:32+00:00,USA,FL,1969.0
051441ca-e7f4-4b2e-b2e2-f923f9305f1b,2021-04-26 18:30:46+00:00,USA,FL,1998.0
4fdd7745-444b-4260-b128-2bc0036a9eb5,2021-05-15 12:23:29+00:00,USA,SC,1992.0
d6373990-6acf-4e8d-98ab-f3e839d532eb,2021-05-05 11:25:35+00:00,USA,NC,1997.0
c9b56777-8160-4f98-8ec5-31c554c26b56,2021-05-09 20:01:25+00:00,USA,FL,1971.0
b165a0a2-1658-4bd8-9b9c-05ee31b9ddc1,2021-05-14 12:14:24+00:00,USA,NC,1997.0
7c0fad02-32df-4c28-9b7a-175dd2f3777b,2021-05-11 05:36:40+00:00,USA,MD,1979.0
c412332e-f9e9-4a83-8d71-82f401112f96,2021-05-07 09:45:37+00:00,USA,VA,1999.0
d369bbe2-2029-43a7-8c75-800212663faf,2021-05-13 05:07:25+00:00,GBR,,1993.0
81633b04-5b8c-4d2e-bb6e-5758a9ec9209,2021-05-26 23:24:18+00:00,USA,FL,2002.0
ec1f2fb0-012f-4deb-8ee9-e466515a5068,2021-05-13 10:00:01+00:00,USA,IL,1964.0
78971ec9-2ce5-45c1-b497-e256aac3dee2,2021-04-27 18:23:13+00:00,USA,IL,1974.0
ab2a2e2d-4690-4d94-8af1-e02b9fa923d5,2021-04-26 15:59:55+00:00,USA,CA,1965.0
5148e117-ea15-4835-a5e4-e1d5d82dd2c6,2021-05-18 15:05:55+00:00,ESP,,1983.0
44169268-d8fb-4862-8430-35f6409817b8,2021-05-26 22:45:16+00:00,USA,OK,2001.0
d88b0235-4e69-44d4-a326-441ecaf21820,2021-05-13 14:32:00+00:00,USA,OK,1996.0
3688391f-501e-46a7-9177-3b8457b85c46,2021-05-05 03:39:48+00:00,GBR,,1986.0
daa617cc-992d-4bf5-88e7-9b2e3298acc1,2021-05-12 13:13:40+00:00,GBR,,1984.0
b0942c53-8d97-42f9-9ce5-da02e2cd04b1,2021-05-07 16:49:45+00:00,USA,KS,1961.0
4c069816-c8d5-4fde-9f4c-e4667d82a7d9,2021-05-24 14:11:12+00:00,USA,IN,1996.0
5bb6ed52-72f4-4a9e-8fe3-e2fc021d58df,2021-04-30 14:59:21+00:00,USA,GA,2001.0
f11f23b6-fe66-4965-911c-202ad15aecb7,2021-05-12 23:20:55+00:00,USA,OR,1980.0
e5098b32-b71f-4697-97a2-c02e1d625d30,2021-05-05 00:01:36+00:00,USA,TX,1966.0
a65ccbe1-5b2e-4cdc-8b62-d6792fa8d69a,2021-05-17 12:53:22+00:00,USA,FL,2002.0
0004614c-fd47-4a86-8579-556bab52189a,2021-04-29 12:21:58+00:00,USA,FL,1986.0
be1d2d3a-5523-4150-a653-11e11e032f2d,2021-04-30 16:21:35+00:00,USA,KY,2000.0
acf2de07-98ac-4151-9ab5-f4336cac30ab,2021-05-14 18:33:03+00:00,USA,CT,1998.0
31e5804a-e640-4b15-9624-4ae43bfcd785,2021-05-03 23:52:31+00:00,CAN,AB,1996.0
11b6dba6-3df1-49be-8d3b-b61c29891e31,2021-04-24 19:17:54+00:00,USA,CA,2002.0
b99b6b59-2ad2-4abc-a5c3-148883a5aec1,2021-05-15 13:59:05+00:00,USA,GA,1993.0
6067e7d2-4a80-41e4-8539-d12f20f4ae0d,2021-05-05 18:51:25+00:00,USA,CA,1997.0
1d5c6e57-fc4c-4f77-977f-f46f233f0d2b,2021-04-27 11:59:31+00:00,USA,CT,1997.0
0cee4a91-d5f2-4e12-8b5a-95c1b6ee11bc,2021-04-29 17:00:30+00:00,USA,CA,1999.0
78c5391f-6ee6-4336-b9a6-f35a0a1aed6e,2021-04-24 16:58:14+00:00,USA,MS,1997.0
c1243829-9bd8-4365-b395-3aea09f384ea,2021-05-15 17:18:56+00:00,USA,NC,2000.0
4bfea33d-a19b-431a-a0cf-a672524a89a0,2021-05-07 14:56:22+00:00,USA,NC,1993.0
e6f757be-f4f7-41b5-8714-516b106a4a94,2021-05-18 21:20:14+00:00,USA,CA,1982.0
f0bb0842-cb12-4562-a191-db62782e1e9f,2021-04-27 12:03:28+00:00,GBR,,1977.0
54e469d0-f460-4016-a44c-01c21f5c2455,2021-04-22 11:23:13+00:00,FRA,,1985.0
2c623401-be54-4b67-9b8e-69cc004cbf16,2021-05-20 13:30:39+00:00,USA,CA,1968.0
adedab8d-8d3b-4c54-a0f9-841322e23e1f,2021-05-08 11:41:40+00:00,USA,MS,1985.0
c641d3c2-2d70-4b5b-a78e-8547b793b75f,2021-05-26 08:48:44+00:00,USA,NE,1962.0
d604ab49-c35e-4456-b170-29b088820670,2021-05-23 00:20:56+00:00,USA,IL,2000.0
b6654902-a3ae-4ff1-80c3-6d68cf45771b,2021-05-08 08:46:20+00:00,USA,NJ,1977.0
ceb46720-dd3b-4e04-bbab-b43649f49e3f,2021-04-24 11:17:33+00:00,GBR,,1984.0
aa7514a5-5515-43ce-b2d5-2b8634044a22,2021-05-07 13:36:16+00:00,USA,AL,1999.0
11a7fc05-ab29-4946-b08c-04e255235ffa,2021-05-27 14:35:23+00:00,CAN,ON,1991.0
03c1d5d3-6572-41a8-813c-f5ff24f3772d,2021-05-20 13:55:31+00:00,USA,WA,1967.0
c56882b0-37cb-467e-91f8-6b5ba053a139,2021-05-05 08:03:58+00:00,USA,CT,1968.0
a9d10c07-eb51-461f-8c01-273dbbd1bcfa,2021-05-06 17:48:00+00:00,USA,OH,1990.0
c844537f-3f4e-426d-a05a-1dd745cba066,2021-05-27 20:13:15+00:00,USA,GA,1967.0
067cd00f-91d9-4cbd-9a5c-1132cf6bc985,2021-05-27 12:16:30+00:00,USA,GA,1993.0
a464ac50-c6d8-4939-ac48-4cae49775805,2021-05-27 16:37:13+00:00,USA,TX,1984.0
94e667d2-f779-4c3a-9edb-23805e7adfef,2021-05-10 05:37:25+00:00,USA,CA,1988.0
95f103f7-6b43-4222-a3e4-11cdeded2661,2021-05-27 11:06:55+00:00,GBR,,1984.0
a6fabd38-5f3f-4b71-b1d6-cedd7532a0a2,2021-05-19 23:37:06+00:00,USA,CA,1995.0
85d224fe-d71d-4da8-8e08-081c72e1b58f,2021-05-27 19:14:12+00:00,USA,GA,1997.0
6dbffc86-29ec-433d-b286-85ea5e2183fa,2021-05-26 22:27:41+00:00,USA,FL,1969.0
8e003591-0e47-4dfd-9212-7c36641abd69,2021-05-21 17:03:04+00:00,USA,SC,1989.0
2f600c0d-10fd-4eab-bf12-c00eb4737dc5,2021-05-12 12:02:13+00:00,USA,UT,1971.0
a3eeeee7-11a8-4ba1-b082-fe2a589bd0ad,2021-04-29 21:05:41+00:00,GBR,,1980.0
f6eb734b-ebf9-48a6-b234-6685a58162fa,2021-05-07 09:09:11+00:00,GBR,,1987.0
2d7f8edb-47f5-4a73-a6fc-d1e70115c194,2021-05-27 06:29:47+00:00,GBR,,1970.0
2ef160f6-f2d4-49ae-92cd-0f30d48513d7,2021-05-05 18:34:23+00:00,USA,LA,1989.0
b5f00d8a-e4df-47d7-9baf-366d8d5e7036,2021-05-22 21:02:00+00:00,USA,MI,1998.0
70e10c32-656a-4eed-a599-03622ce18f04,2021-05-26 22:13:27+00:00,USA,IL,1989.0
f25b6f9b-ed0e-497a-832e-512065edc6b4,2021-05-24 15:42:03+00:00,USA,AZ,1985.0
8e5e0eae-a404-4bc5-a62d-64c66699f990,2021-05-12 12:21:18+00:00,USA,FL,1990.0
32759d1f-c5ce-4406-bcca-0aa01a98007e,2021-05-24 21:30:30+00:00,USA,MI,1954.0
72904a9b-b5b1-4f41-858f-a21e6b40148a,2021-05-26 22:46:09+00:00,USA,MA,1990.0
9c955c57-ddda-4dc6-bc4c-b4c2501fd6f5,2021-05-11 00:45:33+00:00,USA,OH,1996.0
869be4d1-f897-4c24-bdd8-ab82c6bc549d,2021-05-14 01:16:35+00:00,USA,PA,1982.0
814a20d8-d1fb-499d-b953-a784fe1b01c7,2021-05-26 21:28:58+00:00,USA,CA,1997.0
4f18fff2-7ad0-4d52-9498-a903ac566ac0,2021-05-19 17:04:52+00:00,USA,TX,2003.0
4159e524-9aec-46ad-a129-e4b3c25643dd,2021-05-27 20:55:47+00:00,USA,OR,1997.0
56f62c71-03a8-4d2c-bdcd-4bd28b786b16,2021-05-09 11:27:37+00:00,USA,GA,1988.0
80e34557-43cf-4e45-b63e-6b85b920292b,2021-05-25 06:17:04+00:00,FRA,,1992.0
1ccdf539-8325-4c51-9e91-12d14bc35496,2021-05-11 06:39:48+00:00,USA,VA,1955.0
b852922a-ed03-4a65-a862-b68565e13fd2,2021-04-24 14:45:16+00:00,CAN,AB,1993.0
af88389d-5699-4a7f-956f-a06bead698a7,2021-05-27 08:31:01+00:00,ESP,,1995.0
6fe2aa3e-af9f-4af0-bb1e-dbd75f6217eb,2021-05-10 18:57:37+00:00,USA,MI,1991.0
953c0cad-9a03-4a13-b42c-81f4d9290c16,2021-05-06 07:52:10+00:00,USA,PA,1988.0
4bb2f88d-83a6-4c85-b84f-b78574bccfa6,2021-05-24 23:17:29+00:00,USA,AR,1990.0
9249576f-ab5c-48ef-8687-73dcfa07d126,2021-05-26 14:06:06+00:00,USA,MI,1990.0
1d3e570a-d5c4-4c0d-9340-cf57bed69229,2021-05-11 10:40:18+00:00,USA,CA,1999.0
86ebc6f2-973c-45da-a55a-3bf3f0c4b13f,2021-05-07 23:50:56+00:00,USA,TX,1988.0
119eeeaf-53c7-4e59-9c0d-455022225aea,2021-05-13 03:42:04+00:00,USA,MA,2001.0
4a9c6056-5bd8-4822-a1a0-01aff345586e,2021-05-27 14:41:18+00:00,USA,MA,1982.0
e559c27c-c16b-4325-8850-8c224d4301aa,2021-05-07 17:34:22+00:00,USA,FL,1993.0
12d184b5-7e28-4909-ae3b-c42806b1a95e,2021-05-18 14:29:40+00:00,USA,TX,2001.0
a1406267-2772-473b-b5e4-abd2f1e4a4ab,2021-05-12 06:17:46+00:00,USA,NC,1985.0
55ebade3-ae22-4bd0-8935-af034871582d,2021-05-27 16:07:13+00:00,USA,GA,1984.0
a83fb64a-d115-4a70-ae11-7ff6cfe22d8e,2021-05-27 17:45:25+00:00,USA,CA,1996.0
6b5bd289-f548-43de-96a9-19beec7d8a6e,2021-05-05 13:09:46+00:00,USA,CA,1989.0
9aa7e7ce-5261-4779-a8a2-49b5ab913344,2021-05-05 12:12:07+00:00,USA,CA,1965.0
4e9501e6-ea93-41de-8be6-347210f459a0,2021-05-04 19:55:45+00:00,USA,OR,1978.0
af3b0d75-2cda-45be-9082-e76f91f9a036,2021-05-15 07:32:05+00:00,USA,WA,1994.0
8b797ffe-1955-4a4d-bc75-cecdefa14eb4,2021-05-15 21:26:26+00:00,USA,CA,1987.0
40123677-c1c0-4868-af71-aed6703c936a,2021-05-15 07:38:06+00:00,USA,TX,1970.0
51a17477-741f-407f-86c8-b26ec5c09197,2021-05-25 01:09:11+00:00,USA,TX,1983.0
04f93ea0-6f74-4228-a746-dad45ebda08c,2021-04-21 02:57:47+00:00,USA,CA,2002.0
4c20c04e-68db-4585-b9e7-8378bf7c613f,2021-05-15 19:16:43+00:00,USA,FL,1971.0
da2977ef-3585-47ac-8594-ec86394a7d60,2021-05-25 06:15:34+00:00,USA,GA,1996.0
2577a333-2711-4d11-90a1-d6d3a811e2e2,2021-05-23 06:13:11+00:00,USA,CA,1986.0
d2c05290-8c87-41ff-b9b3-a9c1592af792,2021-05-26 16:09:55+00:00,USA,TX,1996.0
684dd99e-ea52-4d3e-8505-29e674238f69,2021-05-14 03:44:00+00:00,USA,PA,1994.0
acb5f0fc-d974-421a-aafc-47ced5459d0a,2021-05-07 14:12:23+00:00,USA,TX,1993.0
305eb391-77e4-47e0-9b8c-8cdc55fc1a6f,2021-05-20 04:38:45+00:00,USA,CA,1996.0
89408799-4f7c-417e-a3a5-1aee32f82659,2021-05-25 08:12:12+00:00,GBR,,1982.0
600ed5ea-5b69-47d7-a3bd-c22effc67c4b,2021-05-18 12:48:42+00:00,USA,LA,1988.0
ac816e1e-778c-429e-a12e-6d0a1ae59bf9,2021-05-17 16:58:57+00:00,CAN,BC,1983.0
9bce957d-a3b6-4e25-9ffa-d9fcf8c59866,2021-05-27 04:16:06+00:00,USA,OR,1978.0
0be15f47-dfd7-4b8c-9072-905a7fef74f6,2021-05-27 11:35:29+00:00,USA,NC,1983.0
ae9a741b-7554-4305-ace2-1f38ad7b50c4,2021-05-11 13:58:53+00:00,USA,WY,1985.0
8b9539cf-c1ec-44ad-b985-337c7c789c1d,2021-05-04 05:29:50+00:00,GBR,,1996.0
ea848031-fe95-4896-84d4-2a4cd66d298b,2021-04-29 02:32:38+00:00,USA,TX,1996.0
cbea73f6-c690-4f70-ae71-09e3ec47bad1,2021-05-08 16:40:43+00:00,GBR,,1980.0
6125827c-a6f6-4ddd-b1ee-a74f71588c1e,2021-04-28 05:27:34+00:00,GBR,,1963.0
a4cfbc4b-f05e-400f-a388-aa410ada1ff7,2021-05-27 16:08:47+00:00,GBR,,1977.0
1c450bfe-e024-46b4-a204-758937585ec9,2021-05-04 09:26:15+00:00,GBR,,1983.0
a78cf163-cda8-4508-85ec-94a67d775492,2021-04-21 23:21:02+00:00,USA,TX,1991.0
d9c526bb-eb77-433c-926f-e6ae0abbf3c3,2021-05-24 04:28:14+00:00,USA,TX,1978.0
6b887a57-114d-4088-a56b-11dd75a3c97c,2021-04-22 21:11:23+00:00,USA,MD,1988.0
b28bbebe-654c-4b25-91bc-72e416ef0cc5,2021-05-16 13:52:58+00:00,GBR,,1990.0
652c7dc1-0c05-4017-8be7-3e4011b6d38e,2021-05-19 11:10:43+00:00,GBR,,1990.0
4f09c6c0-0398-4f3a-a20a-83171d19661c,2021-05-17 07:15:14+00:00,GBR,,1970.0
964e451a-dfc5-4659-b49d-643b996ce887,2021-04-30 03:49:22+00:00,GBR,,1986.0
a7ee933d-c73f-46c7-ad7a-4c4e914ec076,2021-05-14 13:28:02+00:00,USA,FL,1956.0
5f8ea957-b23c-4592-afd1-0a3e371c7f8d,2021-05-01 13:16:42+00:00,CAN,ON,1989.0
391dd6b4-61fb-4cfc-9406-25af01c1b6e7,2021-05-11 02:50:17+00:00,CAN,BC,1975.0
629f46c3-3ea5-4b83-b5c1-fd854e053911,2021-05-11 20:19:33+00:00,CAN,ON,2000.0
ef061d27-e861-46af-bc26-33c23e57641b,2021-05-04 22:23:59+00:00,CAN,ON,1984.0
419b2761-90e4-49de-94fe-edc8d92d8025,2021-05-05 13:23:05+00:00,CAN,NL,1988.0
222a1b50-c645-46b9-89b1-6059ffaa8d60,2021-04-29 20:15:02+00:00,GBR,,2001.0
0e24ce12-812e-47fb-80dd-6d656f4e0f9e,2021-05-20 15:55:35+00:00,FRA,,1990.0
84cc05aa-5fba-4cd3-92ef-259461b9004f,2021-04-21 16:54:43+00:00,USA,PR,2000.0
07feafac-4eba-4efb-ad92-1a3a4b089775,2021-05-07 17:32:55+00:00,USA,PR,1992.0
16110e6d-c783-4a2b-8aff-adf99544ed72,2021-05-15 17:02:46+00:00,USA,PR,1953.0
f54f4787-c51e-4285-a02e-7960d8d7250b,2021-05-20 16:05:56+00:00,USA,LA,1995.0
c1a21b0a-3b43-4b5f-b706-3380008e915e,2021-05-16 16:44:46+00:00,GBR,,1985.0
10cb04cc-be93-441b-bdd1-f9f85f544a02,2021-05-27 08:46:42+00:00,USA,LA,2000.0
21277ce6-fe2b-4aa2-becf-dcd621b37358,2021-05-13 01:04:16+00:00,USA,CO,1978.0
f410360d-049e-45d5-a701-37ba191c3a44,2021-05-27 14:04:41+00:00,USA,MO,1968.0
0439eeeb-29a1-43fa-9292-0de66c9a503d,2021-05-25 16:34:30+00:00,USA,TX,1997.0
a79cfc8f-3796-44b0-b7c0-5eb71ba683fc,2021-05-25 02:35:41+00:00,USA,CA,1982.0
7f31cd43-d984-4a2b-88ed-45e2bed11dff,2021-04-28 10:18:49+00:00,USA,CA,1966.0
0b17deb5-fc4e-49f8-abc6-6c9c73e310e8,2021-05-19 03:44:28+00:00,USA,AZ,1983.0
3cd1812a-5e7a-4098-85d2-f576d74e48ac,2021-05-21 16:39:53+00:00,FRA,,1989.0
61b0daf5-ee64-4c2b-9dc1-b4e6cc9151b8,2021-04-24 02:03:11+00:00,USA,WA,1999.0
e4cc6aa3-515a-4ec3-9f5e-d0a76fa42524,2021-05-23 03:28:38+00:00,USA,CA,1972.0
68c8528c-a92d-4f4a-9bc2-87c4e20eac57,2021-04-23 16:55:30+00:00,GBR,,1982.0
f4cf4828-f551-45c4-baa4-3ccdf2ff641c,2021-05-23 19:33:52+00:00,USA,CA,2003.0
172fa3f5-07a4-44c5-a8c3-16461fbeca5c,2021-05-15 16:05:58+00:00,USA,NJ,1995.0
6ff53eb3-9f21-4a67-9769-ff72eee72d93,2021-05-27 13:38:20+00:00,USA,MD,1973.0
0c7423a3-d482-4fc7-9ce2-ba857bc65cb1,2021-05-25 09:25:42+00:00,USA,MA,1987.0
2d756eaa-4cab-459d-b85e-969001ffeb3a,2021-05-27 02:53:17+00:00,USA,WA,2000.0
311a1e70-efb0-44d0-8255-3d4ba4aefcfc,2021-05-24 21:07:33+00:00,USA,FL,2002.0
89fee1f7-7707-4948-ae80-233173e09f48,2021-05-15 15:17:07+00:00,USA,VA,1986.0
411f4170-63b0-40fe-a0cd-91a050f08d5a,2021-04-22 19:54:47+00:00,USA,MD,1993.0
1fa21bf2-77c0-4e3b-93b0-79eba25217c5,2021-05-26 00:22:42+00:00,USA,FL,1995.0
b0839092-f946-4772-ae98-34fa97dfd2d4,2021-05-16 12:45:15+00:00,USA,TX,1971.0
b1e53c88-133c-4407-9bf9-382ed38bc7c9,2021-04-30 16:47:16+00:00,GBR,,1970.0
dc5df210-da7c-4aa8-a833-1ed51adbb8ac,2021-05-07 17:24:01+00:00,GBR,,2000.0
8271b4dc-31b6-46a0-81f8-7309fd73a841,2021-05-07 21:38:07+00:00,GBR,,1991.0
72b2355f-f1a9-4566-97a1-3fa47f2b7799,2021-04-24 09:45:48+00:00,GBR,,1994.0
9775966a-cc27-4ac8-bee7-e1d063995c72,2021-04-23 23:42:22+00:00,GBR,,1982.0
b186290e-4ea0-48b5-8310-62e909b470eb,2021-05-17 19:25:49+00:00,GBR,,1954.0
ac66413a-580b-4c87-a050-1d236dbacb51,2021-04-23 18:00:41+00:00,GBR,,1986.0
ddbd5ad4-1e13-4801-8131-7bf201acca6f,2021-05-27 15:49:06+00:00,GBR,,1985.0
26e27379-a0cb-4d07-aeae-57c573c80098,2021-05-10 09:11:01+00:00,GBR,,1990.0
ef6809d2-1ed0-4a28-af29-e8fc82fd54ce,2021-05-16 12:28:48+00:00,GBR,,1964.0
28146393-6905-4c48-86fb-13bb0fc60df5,2021-04-22 13:53:41+00:00,GBR,,1992.0
